Note1,Note2,Note3,Note4,Note5,Note6,Note7
15.014594,5.37398,7.0960727,21.517063,76.53372,59.53971,-0.7528475
14.017735,2.4097147,7.1918597,11.390608,94.87125,56.94181,-1.6315181
13.443114,-0.4677432,2.0849538,7.636874,109.97951,48.523445,-3.3364704
14.050397,-2.6987357,0.9306097,6.466718,111.16008,46.45529,0.33174825
20.41739,-5.957512,6.7592916,12.395407,88.514404,58.753082,1.652991
30.979874,-11.464621,10.925999,20.30679,49.893127,73.061676,-0.55298835
37.231377,-14.214201,9.86763,24.988766,22.091715,75.419495,-3.9309022
25.45226,-5.5809674,6.038761,27.031416,37.219353,56.053608,-2.4847193
8.441691,4.8440723,-0.18413642,39.661144,55.693607,29.003077,1.8605222
-0.3783782,7.6068487,-2.9447765,60.4004,47.19496,12.585377,4.3603554
1.9824103,4.823172,-4.032737,75.40717,20.728712,9.489326,4.323651
8.127745,2.5538335,-5.271986,85.34548,2.0099823,11.665471,4.3989773
6.8073096,5.8159075,-7.707689,99.217155,6.9384623,8.7367,6.4449315
5.248461,7.4023156,-8.874754,116.92993,9.287281,5.0991654,6.4758496
7.187937,4.284962,-11.024501,130.58719,0.43119112,6.90697,3.6506894
9.329798,-0.09816737,-12.659181,134.94162,-12.491596,13.669663,2.844074
8.655903,0.9517109,-11.492173,128.66267,-9.25361,22.706255,8.219337
1.7202895,8.1536665,-12.2279415,115.956055,11.871141,18.873014,17.648336
-2.3725488,12.050627,-17.339125,108.703835,21.94616,13.152665,24.378527
7.128433,11.66547,-15.077636,104.80753,17.647276,11.276805,21.436045
14.797821,7.607348,-7.76153,85.32452,35.78769,20.11942,14.65305
16.21791,4.685893,-2.1865351,52.401962,65.89948,30.011166,9.828231
11.109945,8.41065,-2.3242335,24.0226,81.21229,39.759487,9.425158
4.1965113,15.331379,4.740752,14.320985,77.67409,46.706684,13.110772
1.6805967,17.334694,7.6508136,35.79251,56.57033,47.547497,15.509179
3.4347737,13.270248,4.9645667,61.805477,26.073196,39.9296,12.855628
8.709395,5.968584,0.9309018,77.292145,-1.551812,27.312912,5.917852
12.402213,2.5686707,1.6012625,75.63819,-0.9043562,9.181025,-0.11605654
9.859618,7.0883594,7.1261415,64.36873,14.585367,-4.216426,1.7705734
6.4169164,12.750613,7.8649015,56.618206,18.554506,-7.168937,5.757251
10.769319,11.022077,2.2537954,74.7151,2.0552864,2.3863509,5.0474606
16.859716,4.577434,-3.2015984,95.98214,-11.15101,10.683909,1.3218458
16.651407,-1.0971038,-0.76694673,101.78682,-10.122232,12.279345,-0.9736939
13.720932,-3.078979,19.95927,82.967964,-4.9025416,9.725495,-1.850311
11.312818,1.1389039,43.049107,51.328415,-1.019448,6.7151504,-0.0039357347
10.859389,5.7828617,54.133194,24.284552,-2.2533157,7.28344,1.8650086
11.047018,7.927041,49.895252,19.634743,-3.8754807,7.249307,3.3296146
9.894773,8.5965,61.20592,16.076962,-2.424061,4.141019,4.514271
8.005385,6.0815253,77.13797,9.830803,0.47122252,1.7572792,3.3819435
6.7847424,2.6488419,83.887726,6.329711,1.1066948,0.44705632,1.2727332
5.436654,3.9354453,78.92151,5.664446,2.521245,0.3939781,0.82775384
9.9737015,8.981258,61.15705,11.126163,1.3642963,6.353692,4.962851
26.758987,10.319515,38.345367,15.941051,-0.06435187,13.598174,11.287986
50.761597,7.04422,18.621101,16.906576,-4.2384176,18.62958,13.191259
72.90531,0.47294423,8.153923,16.704973,-9.263893,19.074795,8.648562
84.37277,-3.792071,5.2625756,14.11192,-9.689451,13.5483885,2.0146325
86.8062,-5.3867197,4.126536,12.285422,-9.5453615,8.938137,-1.3124458
85.345,-5.454647,2.033445,13.775107,-9.060803,6.593286,-0.21087565
83.40994,-4.4767857,1.882175,13.827766,-9.602468,8.113696,1.5435914
73.12612,5.406401,0.00889058,17.060669,-11.497424,12.834711,11.130372
53.97293,15.82088,-2.2613397,25.40993,-13.785593,22.938402,25.970947
33.91907,19.035894,11.099148,23.616089,-7.6447406,26.54253,35.669357
20.335337,16.211115,40.34197,17.20681,6.026754,18.923943,33.71118
10.145745,12.1263485,72.10867,4.1143174,13.897864,10.871612,24.444363
4.5026054,4.914066,93.6924,-8.098671,8.266987,13.571214,15.357254
7.6889663,-4.0151787,101.70871,-13.208226,-6.466265,22.712643,10.642712
7.7829194,-5.2848077,102.52003,-12.757376,-10.757352,24.038612,9.566721
6.679327,-5.5346284,102.906166,-12.085155,-12.128871,24.994139,8.967628
5.8784966,-4.9780054,103.05051,-11.820548,-11.599197,24.518648,8.842603
7.290044,-5.8222938,102.26517,-10.860317,-12.976713,26.550205,7.8567314
6.617291,-5.134951,101.96806,-11.401816,-11.918099,27.11171,8.2125025
6.8009634,-5.4244194,101.07381,-10.451666,-14.263499,27.861053,8.025858
4.6175227,-4.6704926,100.07087,-9.583287,-12.215129,26.264736,8.229243
3.64637,-4.5629487,100.06651,-10.113651,-12.615755,27.209581,7.5630574
3.589029,-2.1600895,98.14544,-8.720703,-9.758813,24.822208,6.5933647
4.9863653,1.8112775,90.703255,-3.4747882,-9.710562,21.368065,6.232475
5.764098,7.6769476,79.11672,2.5803092,-7.1487174,15.905813,8.049271
7.753042,11.064637,74.69111,2.8755465,-6.536741,11.14139,9.794218
7.828842,11.7943325,86.663345,-6.2611237,-3.8532324,8.600576,10.362819
6.1314716,7.7727456,100.07764,-12.760436,-0.879068,7.6372323,9.067107
2.8545206,3.1561115,106.4017,-13.13513,2.2611966,6.0421824,8.126239
1.8627336,-0.12469323,108.3994,-12.600976,2.687879,5.117966,6.9370675
2.7623594,-1.615399,109.507195,-12.68184,1.133461,4.586431,5.7188687
2.7723374,-1.8161826,109.80924,-11.965224,0.10879415,3.5681996,5.0790114
2.5068781,-1.8086622,110.413284,-12.408917,1.522661,2.3189673,4.8356457
3.269715,-0.6747751,108.6789,-9.822403,-0.120130844,2.1362453,4.6115155
2.9012277,6.2663383,100.38948,-2.0328817,1.9087871,0.3438268,5.230737
3.1263525,15.537271,80.41932,11.899225,2.9758527,-0.9394999,8.373186
3.6807053,21.65145,60.735535,18.831066,6.5361295,-1.4053384,11.686758
3.3447359,20.427341,72.23643,1.2875147,14.199269,-3.1714795,13.455173
3.7541435,12.145814,93.05854,-8.889696,13.60459,-1.196759,11.941242
6.753694,1.3435142,102.8657,-8.686229,6.306235,2.8465426,7.4358373
8.927045,-0.81046045,96.7038,2.3892033,-0.9387113,5.0665364,4.019046
10.373549,-1.2641096,88.585144,11.768303,-5.5386806,6.9190874,3.0154967
8.603537,-0.7583372,91.87126,8.634203,-3.958024,5.811302,3.5410533
5.623275,-1.583476,100.07602,-0.09686581,-2.2220008,4.0860558,4.4364204
3.5358558,-2.2820208,105.221306,-5.820137,-0.56804794,1.9268128,5.3768635
4.738406,-0.12540708,103.959526,-3.927367,-0.48440173,2.0790458,5.898112
4.9517913,7.371641,91.55803,7.7446384,1.5106132,2.2845879,7.2795453
2.1503503,16.828768,71.22026,19.25834,8.692425,-0.15673764,10.3271475
-1.6212468,21.967587,65.09637,11.671481,18.216017,-4.113286,13.217688
-2.0409253,18.452467,81.140915,-10.232678,22.421253,-5.9048457,12.933146
0.479571,8.860712,99.35064,-15.580376,14.522958,-2.025389,10.001955
1.7963789,2.1786764,105.68714,-16.324808,7.2998657,-0.13472138,8.306399
3.5006588,1.2415037,103.08134,-13.527578,3.137056,1.074337,8.245403
5.0698104,0.6799264,99.07895,-11.950123,2.3739336,1.4098841,8.068664
5.1246214,0.18606353,97.27727,-12.75045,1.399295,1.2928988,7.636992
4.4828243,-1.0586354,96.3855,-12.804232,0.2263951,0.66224575,6.8863587
2.665136,0.08908328,95.15606,-11.801559,1.4241946,-0.10635351,7.92694
4.0663033,3.8323827,86.45763,-2.1499083,-1.137409,4.3341756,10.16716
5.070857,8.808434,68.37972,17.07734,-1.5966084,6.7979417,12.63767
7.267764,9.718277,60.59767,27.72019,-4.588492,10.336787,12.327172
8.054081,7.4760613,80.59522,14.550411,-3.3734415,9.602113,10.505906
7.447976,2.1635556,98.96473,-1.5025702,-3.3885798,7.8524737,7.5954022
6.7726035,-2.030498,104.67987,-6.5505037,-3.3606207,4.717369,3.7220378
3.9978247,-1.133015,101.4503,-2.8375735,0.5812252,2.983433,3.1863513
4.306767,-0.64260405,95.71413,3.0109901,-0.75472766,4.404668,2.5267553
4.46595,-0.6290205,93.35099,2.6212075,-0.73911226,4.453236,1.4777241
4.1297398,-0.96938765,93.930855,-2.1322854,-1.3311199,4.1289916,0.5826022
4.348429,-1.3630085,92.991234,-3.3002927,-2.5250986,2.9339147,-0.5275662
5.150125,0.39719775,89.72476,-0.3540089,-0.8653502,2.449835,0.23989533
6.3614016,5.9430346,81.317375,8.84857,1.4032722,1.2582201,2.276899
7.7826,11.078142,72.48253,16.295685,4.062379,-1.2540191,3.7401347
7.7013726,12.546326,74.4423,8.525333,8.090793,-3.6298165,5.204909
6.9214377,8.658891,79.78178,-7.7321334,9.955118,-2.931163,5.227303
7.9260817,1.4424552,86.76059,-20.89488,7.0839334,-0.05716164,2.4193454
10.13154,1.6476421,83.36814,-16.432308,1.351666,3.8552248,3.0088336
10.928682,8.186969,63.790302,6.8336215,2.3532398,3.132769,5.0156875
9.668893,13.043561,49.62213,25.520754,3.2049456,1.7935352,6.1385756
7.3039885,12.3104725,63.041645,20.992493,4.784402,-0.6421084,5.954647
4.538209,6.937367,84.78427,4.826071,5.2576795,-1.6154608,4.3019795
3.2197506,1.105993,95.05995,-4.243336,1.574991,0.8313746,2.1639063
5.0451355,-0.030943492,91.70072,0.90798587,-3.501317,5.737949,2.921309
5.759017,3.374735,75.60712,20.019676,-0.5941972,8.146958,6.1071424
6.73808,5.6180534,55.136307,40.965385,-0.69714224,10.793102,7.833148
5.864007,5.1160736,65.777466,34.414555,1.0779682,10.13658,8.512638
4.332811,3.2856824,88.95068,12.377384,2.1985235,7.1509523,6.9144807
4.621338,1.609986,101.2586,-1.8146262,0.07083878,3.646706,4.1574187
4.2071853,8.883323,91.76067,6.509056,-1.7369859,2.3322606,8.834769
5.0649505,13.732545,73.02433,18.824053,-2.3209927,4.6602015,13.215773
5.202109,14.018181,71.42928,11.9858055,1.3694237,4.6481194,14.642519
4.239712,9.697683,82.23935,-9.473191,7.0667124,2.1792018,12.39297
3.3841221,2.8987823,88.59143,-24.557234,7.576846,0.7809029,8.109031
1.8698059,-0.43605426,88.42956,-26.051584,4.8450613,-0.9176107,5.660258
4.9478383,1.3895996,82.053345,-18.49043,0.2051715,2.4546807,6.769963
8.95296,6.73425,65.85799,0.67619604,-1.9685419,6.388913,9.14924
11.966536,12.085444,48.338356,23.255281,-4.3082914,7.9459686,10.154099
11.701513,13.625924,58.837708,24.780424,-3.9665751,5.963955,10.840016
8.298574,9.92573,87.95843,7.939452,-0.35062015,1.8876742,9.142638
5.3190775,3.6014097,106.680016,-5.6082044,1.1252584,1.587834,4.919432
5.3383794,4.49246,106.05183,-4.6078277,3.5540903,-0.17581686,3.520277
7.6355577,7.244755,95.00599,1.0386294,4.97733,-0.8440823,3.2949946
7.7896404,7.6255074,84.804665,-0.7609436,7.2614985,-0.29275703,4.28977
5.498609,5.262935,77.89683,-9.306006,9.271292,-0.44638634,6.0810847
2.9138372,1.3077618,78.945915,-19.401491,7.699948,-0.03821675,6.1442947
2.9774852,-1.9577621,83.92984,-25.145752,3.6434393,0.2504988,4.65483
6.342584,-1.9007071,79.99257,-19.05719,1.3452096,1.2586106,4.4266105
8.606177,0.95833415,73.153534,-7.1694355,1.3105614,1.2923421,4.341326
8.269436,3.8737688,74.16246,0.62271005,1.7844608,0.37365898,4.69107
5.490149,4.8745456,85.48803,-1.1672583,3.429582,-1.8375459,5.9360385
2.2433746,2.819447,98.41945,-8.906485,4.873743,-1.9131478,6.3914256
0.80285275,0.607228,103.9057,-12.779682,5.368149,-1.9053221,5.8761125
3.1409829,0.62585944,100.05467,-8.467263,3.807539,-1.0588555,5.4788117
5.74564,0.30167988,94.36671,-6.8145065,2.7120774,0.020943733,4.6805573
7.1903634,-0.83406276,90.11993,-10.725405,1.8449342,1.1291096,3.5042028
7.6095147,-3.1954846,87.77216,-17.012064,-0.7435224,3.1295807,2.2713754
5.822194,-3.5645125,85.94265,-19.679296,-0.650686,1.9684405,1.8236567
5.223665,-0.94690645,81.69867,-16.455408,1.4723486,1.1046942,3.9045427
6.1507444,5.052926,71.2109,-6.9697986,0.4652577,2.44562,8.312039
7.1072826,11.124419,57.861458,2.4349751,-1.9683908,4.0049825,12.302618
8.562504,12.509113,65.87492,-3.9996312,-1.5702657,3.8196297,12.661022
8.901362,8.459299,87.44095,-13.665344,1.0447389,3.0678425,9.512235
8.949939,1.6546268,101.77695,-20.649187,2.609586,2.1188529,4.285387
9.400442,1.3470236,100.394424,-15.228235,1.477371,3.416077,3.509799
12.098794,4.565373,86.60185,2.9248276,-2.028781,8.484522,5.5774307
12.57413,6.769553,78.08543,15.233142,-4.1080213,10.731595,7.6698985
10.303963,6.6028533,86.86104,9.759701,-2.9263875,8.820171,8.738878
7.300057,2.7716544,100.490906,-3.1998372,-1.6081969,5.826878,7.766004
4.772032,-0.6380964,107.06443,-9.664692,-1.1432668,1.9937513,6.1435475
5.834847,-1.176448,105.45242,-6.9371376,-2.154481,4.726424,7.8653393
7.283947,1.9926158,93.83153,6.6026897,-2.098535,8.603776,10.787999
8.559513,4.755732,77.74505,22.750957,-3.5233164,11.875231,11.574597
8.693101,4.6306148,79.11742,21.230282,-3.8085508,12.662504,10.050827
7.639855,2.1690865,96.03837,4.3873525,-2.9987423,10.55186,7.3802023
7.566115,-0.3329879,105.0213,-3.0066552,0.75968647,4.7767825,3.5322592
10.492207,2.8459342,97.29145,7.821111,1.0749705,2.680978,5.164071
15.184113,5.8862047,82.46069,20.698807,-2.8314788,4.559234,7.0671997
16.882124,6.402866,74.49248,22.928614,-6.309248,7.8799973,8.369056
15.195835,3.8542218,83.24325,11.160786,-8.404466,9.946833,8.068625
10.037879,0.02915575,94.9839,-2.6980712,-5.6871076,9.594397,6.456001
5.9775305,-1.8141341,99.70126,-7.189255,-2.2572367,7.004278,4.878541
7.7691073,-3.0456457,94.55271,1.4834191,-5.896757,8.214053,4.786443
8.59831,-2.1272666,86.41069,11.370553,-4.8766274,7.5286064,5.0438895
8.117957,-1.3935648,84.12089,13.644883,-3.999711,5.697575,4.4533257
6.492686,-1.9895996,93.65026,2.8101184,-1.4203964,5.7898765,4.120188
4.1152325,-2.7179852,103.76372,-7.85157,0.847652,7.286125,3.7551823
1.4525948,2.372451,101.43508,-1.1836295,5.60596,4.130621,6.036833
5.2213993,6.5926895,84.87539,16.847416,1.0580363,5.157728,8.640973
7.4766955,10.430899,57.05819,34.853405,0.8108768,5.717287,10.982392
8.218474,10.821984,33.98154,43.112606,0.9481426,5.868685,11.074453
6.9190836,7.4144073,51.91896,25.212593,3.4705918,3.1903136,8.11318
6.0997868,2.038209,70.93578,5.544604,1.1573145,3.1926508,3.4912205
7.287332,0.10047779,73.41041,2.824117,-4.477733,7.0382786,3.2802188
7.774403,4.0464396,57.88401,20.774612,-3.8079784,8.662057,6.266334
7.177377,7.143007,39.657146,40.05408,-2.574546,9.532711,7.2900515
4.808074,7.6214104,48.1721,37.030354,0.34547308,7.9355254,7.6586432
2.1832767,5.5603266,73.40965,16.302116,3.5908034,4.1694064,6.4829597
1.3261988,2.6296525,90.37785,-1.4246545,1.684348,4.4191117,4.996498
2.3520756,6.1922913,86.504326,1.7322229,9.265756,3.8411071,5.9171677
3.381524,10.593324,71.73243,9.78793,17.324461,4.129458,7.5849123
3.5052972,11.623485,56.612217,10.436477,20.795229,4.159043,9.379592
3.8993206,7.8311505,63.584625,4.5362954,15.873115,4.786494,8.468325
4.4055514,2.2044303,75.92726,-2.6944249,5.3405104,5.5620213,6.074762
4.6867948,0.86408925,80.56833,-6.158209,-0.59614646,1.78357,7.032004
8.471099,4.438079,74.56995,0.06399768,-4.675158,7.0118127,10.308737
11.217221,10.614401,62.6262,9.8403635,-6.8176947,10.989326,13.212498
11.162919,13.806336,65.9544,7.094704,-2.8721867,10.733898,14.6338215
7.9275527,12.183185,84.61296,-5.858927,5.6459985,5.5838704,13.791702
4.007644,7.350887,95.806656,-11.709788,11.212088,0.27449018,10.265647
3.542456,3.7569895,92.318985,-7.648206,7.997153,1.6285979,7.0138936
6.3105335,4.5759325,79.04065,-1.1674236,3.7562842,5.377073,5.589092
9.018719,4.3079915,62.439842,2.8009388,3.0246987,7.400938,2.7643638
9.101232,2.24531,49.728344,1.5706761,3.8751452,7.7742977,0.76495194
7.737446,-1.2991441,55.12648,-7.0245113,2.1255012,7.8459854,-0.028207777
8.5451355,-4.156337,59.88676,-11.33302,-3.7258084,8.347977,-1.0913924
7.8016405,-1.4695653,59.14287,-7.76601,-0.07006819,4.277657,1.2163311
6.2991433,2.713274,56.355556,0.45595884,4.247298,1.5440999,3.21799
4.6304727,5.835715,55.877953,4.733646,5.4753275,1.0649477,3.947667
5.5142694,4.7060933,60.286182,4.0685635,2.7064319,2.7452626,2.208861
6.2210083,1.6951796,66.172104,0.7814222,-3.7444758,6.60032,0.32792267
5.002954,1.5752952,64.82984,5.874245,-1.8015448,8.514439,1.120095
5.5365653,4.683902,54.214893,20.850475,-0.3816878,11.046795,2.544081
8.545408,5.6831794,44.0838,33.330135,-5.870992,17.053875,3.7761111
10.543638,3.1287906,52.202084,29.599785,-9.894928,20.94802,5.00398
10.775479,0.6791804,70.95348,16.577072,-13.563984,22.307865,3.964419
8.229325,-2.0929763,84.55479,4.552505,-9.541801,19.623373,2.5139859
8.984545,-3.4861493,85.79938,4.015677,-10.671884,20.68337,0.78967863
9.17347,0.23989485,75.577675,18.72704,-3.8625405,18.54518,2.0689805
9.573868,2.4996917,71.94514,27.248905,0.21892242,16.838146,5.5866175
8.324397,4.0244412,86.98053,15.415443,4.3156447,11.29891,8.78635
8.2392845,2.0462322,105.26442,-4.395049,1.997725,8.6056185,8.51566
6.5006804,-0.7217622,110.39163,-8.639519,1.0817095,11.852106,7.031688
4.5012975,0.6738192,103.817314,0.7452635,-1.9405614,15.576668,9.701953
6.584094,5.380658,87.17779,17.28126,-1.8641006,15.970677,13.036406
9.045014,8.234819,63.89198,36.024193,-3.2276804,18.42569,13.612165
11.577085,4.90221,64.01507,31.901934,-4.3393197,20.826696,12.0523
11.757587,0.1538805,85.54715,8.255035,-5.3773427,19.914114,8.928255
8.831939,-2.8442647,98.7221,-5.9041343,-5.194804,14.536898,6.394699
5.1862354,-0.63020104,102.233925,-8.523681,-0.943338,7.0759883,6.141573
5.3888755,2.6327133,99.69365,-5.2539916,-0.111690246,8.175509,6.9200435
2.8095183,11.341815,83.81913,7.5914907,10.433489,1.8022305,9.553666
-1.9658054,21.632658,55.056267,23.476719,26.473576,-7.2624536,12.6992655
-2.2180429,23.482595,25.463326,30.23915,43.962814,1.9367435,15.567332
2.3540733,16.614227,7.7084346,24.882183,60.390583,18.1601,17.372818
6.376147,7.545797,2.8551083,15.38594,70.14608,30.294203,17.037123
1.6947856,10.135368,3.6220937,6.6129713,74.54843,33.246567,20.257757
0.29551733,11.748556,5.5317736,7.3176565,63.527584,44.228176,21.971853
10.992012,4.6903644,12.149008,4.286691,44.139694,67.99184,15.27708
18.45712,0.3612989,13.222999,4.4384217,51.737377,72.1476,6.6584787
17.170551,0.52680784,10.218402,2.7196822,80.430435,54.910534,2.095984
14.230266,-1.0673326,8.3809395,-4.2286453,103.62481,35.89843,0.34865856
12.558305,-1.9920379,7.182568,-5.4913673,113.22332,26.741179,0.94553745
9.897416,2.620356,5.153375,3.2247028,107.105255,32.766792,2.9856517
9.227882,6.9299335,8.29456,15.376379,80.47318,54.189667,6.72992
7.3385677,9.385754,10.678048,29.455303,50.488407,70.62243,9.85717
0.11337441,12.176049,5.987272,55.99685,42.597157,58.750168,12.596227
-5.7098365,10.189981,0.83759075,85.28364,28.732254,40.314484,13.854836
-4.8947487,4.7650485,-1.8274676,103.93771,4.3739395,26.490726,14.184538
-4.0043297,4.2358584,-1.7126629,108.1685,-0.03093935,11.745399,14.506912
-2.759945,3.8726354,-1.4869373,109.27251,5.9385686,14.442545,13.319181
1.0087943,2.3152945,-0.7796567,110.731224,2.0641747,19.952152,14.403523
6.2094693,-0.7809719,-2.5648048,112.10525,-9.440922,23.821936,13.827845
8.013796,-2.189581,-7.186694,113.968346,-13.237825,19.30805,11.551184
6.61843,-1.1790727,-14.60513,117.70957,-6.9415536,12.707802,9.737896
7.3780503,0.034677766,-12.803834,114.510826,-2.6997383,9.251875,8.694511
7.406969,5.0278196,-4.272765,101.33686,2.1588497,8.75217,11.428882
0.45065272,13.430032,0.8792912,83.132675,21.19482,0.6135638,17.403515
-2.3647265,15.849504,4.1177406,88.21271,25.240488,-2.9619827,18.956808
1.2623647,10.632054,-0.22668709,111.98648,12.935475,1.3500936,14.13981
2.9788163,4.817749,-8.621264,128.58226,2.4178636,2.9851317,8.442641
2.9051106,1.5800664,-12.646285,131.95026,-5.1207986,9.980765,6.792332
1.7453564,3.8423324,-11.699494,123.084984,1.7383461,7.170947,8.243089
2.8960984,5.5864143,-15.925616,112.53026,10.077196,2.9729533,8.076481
8.087487,2.5753703,-24.63183,106.907,3.9389067,7.7278967,5.3734956
13.858826,-2.690348,-21.48399,103.545105,-10.306983,14.791365,2.272413
16.81726,-6.563691,-18.464024,103.18843,-21.3885,17.280668,1.1585265
14.858044,-4.6747227,-16.472672,100.18704,-16.867365,13.326224,3.1090615
13.761672,-0.2934812,-14.699556,92.11267,-4.805645,17.514494,5.4061465
11.875304,5.3324485,-10.709496,70.69247,23.671064,18.829327,6.996766
11.000947,8.045022,-6.99374,41.57092,57.98184,17.156454,6.742388
10.676548,5.8875866,-3.5796223,27.242697,82.67192,17.294209,5.1310296
10.823554,2.5516791,1.3233442,14.613268,99.033676,13.255035,6.1648836
8.80194,4.499441,2.6018703,11.4073105,103.950424,7.129092,14.839712
10.008567,6.526783,6.300476,13.471041,88.94776,19.480177,25.8292
18.698435,0.6402527,12.81225,10.299336,56.536434,57.02176,28.071667
25.354042,-1.1245648,17.032215,4.6613665,53.37037,72.793236,22.520498
20.234892,2.9866395,13.640882,3.3047113,88.894325,52.393406,15.226765
11.889083,5.4729857,5.738271,3.8078861,119.06753,26.339537,8.564076
6.636394,6.9577513,2.7631242,22.19627,116.57515,19.241474,6.2936773
-1.6316358,12.085802,3.8627403,46.251213,93.78519,15.36837,7.4227834
-3.6538367,14.569884,7.477701,63.475456,53.972275,16.519567,9.050876
2.970133,11.353846,15.393253,67.42852,17.78289,15.245599,10.901052
12.057885,7.5010905,12.808458,73.40419,-0.19173327,8.995582,9.203998
15.393093,1.9682083,-1.2835879,97.38787,-12.34175,14.678624,6.6109695
12.738363,-0.76258063,-13.5786915,114.84389,-16.41101,17.93707,7.429715
8.064492,4.606344,-12.624714,112.77012,-9.939805,14.035457,12.202428
3.8648481,12.6656275,-2.786726,94.680695,0.9557204,10.467371,14.597703
2.3955064,15.216765,0.49412882,77.7413,4.6285515,13.822185,13.874757
7.8902645,10.272857,-5.241983,84.06949,-1.164418,18.917734,12.423251
13.801864,1.9342062,-11.871511,104.65472,-12.33854,21.660213,9.984685
17.250132,-1.5347744,-18.554173,117.606834,-19.476648,18.042442,7.8965735
17.53888,2.1636758,-18.308126,111.861,0.298628,16.344936,8.909566
17.251425,4.876972,-13.944312,89.62858,28.811201,27.979145,11.582165
15.871197,4.985379,-8.650009,57.357124,51.80612,47.01494,12.603835
10.738924,5.5692973,-1.6331208,27.390295,59.80746,69.262726,11.915875
3.0168247,8.602174,3.8787284,11.474895,57.141922,86.27196,12.228655
0.22209743,11.46267,10.191245,20.656647,58.291836,83.70265,12.795092
-1.8594005,13.984207,12.226253,46.193356,58.265377,60.160023,13.4858675
-3.449578,15.011713,9.444262,68.60592,48.988873,28.655888,11.476937
-0.6913707,13.122967,3.149157,75.36443,31.695362,6.9876933,8.214146
6.4654036,8.564038,-5.240851,69.87452,11.206543,8.512903,7.6201854
11.638954,4.1980495,-14.800179,74.80323,-6.897602,14.338089,5.8290954
13.724881,0.55432624,-18.595406,81.8717,-9.639366,13.7845545,4.065774
13.773235,-1.3120122,-19.009068,84.043564,-10.465995,14.745253,3.634563
15.456181,-1.4522287,-16.77629,81.91763,-15.369224,18.172703,2.3347015
18.59818,1.6188543,-8.601754,73.343636,-16.194958,23.158424,0.3154689
14.918098,7.4406343,14.900656,53.207737,-5.536384,22.222885,6.2392654
10.226602,10.3367,52.0414,26.381464,4.2150702,17.423244,10.808159
8.113975,7.8309817,82.94428,6.0225453,5.344078,12.8752985,10.200273
9.193637,2.4951081,96.45386,-1.7804999,-1.0033072,9.860843,4.789279
4.6744494,3.8966625,85.679955,10.488065,-2.96713,7.6879435,3.7541194
6.323869,8.43486,60.1622,32.91832,-2.2080855,9.629591,4.7573256
8.259399,9.1739855,48.78041,42.391796,-1.8915771,10.969071,6.7712398
7.995979,6.5593967,67.52129,27.386322,0.7488378,8.842007,7.6872225
6.9017806,1.901249,91.441925,5.8582377,0.041962918,6.9790316,6.3929577
6.18357,-1.9613355,102.601654,-5.4969344,-3.7127466,6.1303773,4.5409513
3.5376225,-0.72105443,104.05942,-7.3515277,0.31770906,2.3136952,4.014969
3.536459,0.7109593,100.914795,-4.522731,1.1481189,0.5192022,3.624134
3.4085586,4.7420864,89.31071,3.5272992,0.8222227,2.247778,4.774581
2.3899217,11.306589,69.852066,11.580998,4.290408,1.1283168,8.089497
3.124182,14.910462,52.963226,14.711949,5.942106,0.0771323,11.186463
3.8540819,13.8080225,55.469673,11.304129,6.044803,-1.0584908,12.142236
6.696476,8.66157,69.39321,7.350907,2.8263357,1.8314855,8.922523
7.963619,6.750885,65.047195,14.232035,-0.20408773,5.4313207,6.520854
8.67098,5.5837445,51.96733,23.720661,-2.2843208,7.261881,3.7311237
6.224254,5.3030167,56.47375,19.43767,-0.8797077,5.240628,1.8688078
4.242203,2.2891917,68.10249,9.689455,-2.1289685,4.406875,0.2298849
2.6952639,0.79284614,72.877045,4.9057097,-2.7884684,2.2757463,0.12805583
1.860642,0.93463135,72.98444,2.8809085,-1.5798256,1.6440628,0.4825631
2.6177013,1.3512021,71.52229,1.8203106,0.21938339,1.113488,0.2991547
4.2990685,3.1716318,64.30123,9.460648,1.9343157,0.53930676,0.8443858
6.528721,4.6597285,46.074314,28.610435,0.7552555,1.0971504,1.6206287
8.386217,4.1406045,20.217216,50.74722,-2.1439414,2.7427652,1.7118586
9.763237,0.97920054,1.1462183,65.37087,-6.573078,8.027204,0.6181653
12.627158,-1.8777374,0.95446396,65.31852,-11.356619,15.46084,-0.34596053
18.070963,-1.3256637,9.16696,54.10854,-13.174673,22.11599,-1.3422179
18.79843,1.6287315,23.24981,34.965744,-4.5097265,26.919453,-2.3312604
20.07393,1.2211673,20.97969,41.422356,-7.258624,33.71055,-2.581179
19.403524,-1.4400954,6.0178466,68.28443,-14.480113,34.92542,-1.6619778
16.677155,-4.336101,-3.4208758,88.08171,-20.563816,29.675484,-0.41982064
14.761357,-6.367356,9.908965,80.02475,-21.133137,24.364061,0.42604157
12.145905,-4.6637597,37.966503,49.847878,-15.847558,21.046549,1.4174148
11.306005,-0.5929484,60.91429,18.453491,-12.067646,21.631832,3.3048782
10.559184,4.6677327,63.752243,12.780904,-5.3841796,20.911272,6.238028
9.977029,8.324229,61.79635,23.386383,-4.1095004,20.681416,10.019702
8.879267,8.102259,78.62159,18.962572,-2.8703163,16.570368,11.373194
7.738112,3.5101843,98.95796,5.2489657,-3.2154615,11.530218,8.815304
6.929488,0.48059374,107.094765,-0.6755567,-4.230047,6.046258,4.5460486
